daily,promotion_id,total_order_count,order_count,inorganic_ratio
2021-06-20T00:00:00,promo_13,10,10,1.0
2021-06-20T00:00:00,promo_14,8,8,1.0
2021-06-20T00:00:00,promo_15,8,8,1.0
2021-06-20T00:00:00,promo_16,8,8,1.0
2021-06-20T00:00:00,promo_17,16,16,1.0
2021-06-20T00:00:00,promo_18,12,12,1.0
2021-06-20T00:00:00,promo_19,4,4,1.0
2021-06-20T00:00:00,promo_2,5,5,1.0
2021-06-20T00:00:00,promo_20,12,12,1.0
2021-06-20T00:00:00,promo_21,9,9,1.0
2021-06-20T00:00:00,promo_22,19,19,1.0
2021-06-20T00:00:00,promo_23,5,5,1.0
2021-06-20T00:00:00,promo_24,8,8,1.0
2021-06-20T00:00:00,promo_25,13,13,1.0
2021-06-20T00:00:00,promo_26,4,4,1.0
2021-06-20T00:00:00,promo_27,8,8,1.0
2021-06-20T00:00:00,promo_28,13,13,1.0
2021-06-20T00:00:00,promo_29,4,4,1.0
2021-06-20T00:00:00,promo_3,19,19,1.0
2021-06-20T00:00:00,promo_30,16,16,1.0
2021-06-20T00:00:00,promo_31,14,14,1.0
2021-06-20T00:00:00,promo_32,5,5,1.0
2021-06-20T00:00:00,promo_33,13,13,1.0
2021-06-20T00:00:00,promo_34,6,6,1.0
2021-06-20T00:00:00,promo_35,5,5,1.0
2021-06-20T00:00:00,promo_36,6,6,1.0
2021-06-20T00:00:00,promo_37,5,5,1.0
2021-06-20T00:00:00,promo_38,13,13,1.0
2021-06-20T00:00:00,promo_39,16,16,1.0
2021-06-20T00:00:00,promo_4,8,8,1.0
2021-06-20T00:00:00,promo_40,7,7,1.0
2021-06-20T00:00:00,promo_41,15,15,1.0
2021-06-20T00:00:00,promo_42,10,10,1.0
2021-06-20T00:00:00,promo_43,7,7,1.0
2021-06-20T00:00:00,promo_44,14,14,1.0
2021-06-20T00:00:00,promo_45,11,11,1.0
2021-06-20T00:00:00,promo_46,9,9,1.0
2021-06-20T00:00:00,promo_47,5,5,1.0
2021-06-20T00:00:00,promo_48,7,7,1.0
2021-06-20T00:00:00,promo_49,12,12,1.0
2021-06-20T00:00:00,promo_5,5,5,1.0
2021-06-20T00:00:00,promo_50,4,4,1.0
2021-06-20T00:00:00,promo_51,10,10,1.0
2021-06-20T00:00:00,promo_52,13,13,1.0
2021-06-20T00:00:00,promo_53,12,12,1.0
2021-06-20T00:00:00,promo_54,11,11,1.0
2021-06-20T00:00:00,promo_55,13,13,1.0
2021-06-20T00:00:00,promo_56,9,9,1.0
2021-06-20T00:00:00,promo_57,4,4,1.0
2021-06-20T00:00:00,promo_58,4,4,1.0
2021-06-20T00:00:00,promo_59,6,6,1.0
2021-06-20T00:00:00,promo_6,8,8,1.0
2021-06-20T00:00:00,promo_60,13,13,1.0
2021-06-20T00:00:00,promo_61,4,4,1.0
2021-06-20T00:00:00,promo_63,8,8,1.0
2021-06-20T00:00:00,promo_64,6,6,1.0
2021-06-20T00:00:00,promo_65,17,17,1.0
2021-06-20T00:00:00,promo_66,9,9,1.0
2021-06-20T00:00:00,promo_67,11,11,1.0
2021-06-20T00:00:00,promo_68,13,13,1.0
2021-06-20T00:00:00,promo_69,17,17,1.0
2021-06-20T00:00:00,promo_7,8,8,1.0
2021-06-20T00:00:00,promo_71,10,10,1.0
2021-06-20T00:00:00,promo_72,10,10,1.0
2021-06-20T00:00:00,promo_73,13,13,1.0
2021-06-20T00:00:00,promo_74,9,9,1.0
2021-06-20T00:00:00,promo_75,7,7,1.0
2021-06-20T00:00:00,promo_76,15,15,1.0
2021-06-20T00:00:00,promo_77,9,9,1.0
2021-06-20T00:00:00,promo_78,15,15,1.0
2021-06-20T00:00:00,promo_79,6,6,1.0
2021-06-20T00:00:00,promo_8,6,6,1.0
2021-06-20T00:00:00,promo_80,17,17,1.0
2021-06-20T00:00:00,promo_81,11,11,1.0
2021-06-20T00:00:00,promo_82,13,13,1.0
2021-06-20T00:00:00,promo_83,10,10,1.0
2021-06-20T00:00:00,promo_84,10,10,1.0
2021-06-20T00:00:00,promo_85,19,19,1.0
2021-06-20T00:00:00,promo_86,8,8,1.0
2021-06-20T00:00:00,promo_87,8,8,1.0
2021-06-20T00:00:00,promo_88,15,15,1.0
2021-06-20T00:00:00,promo_9,6,6,1.0
2021-06-20T00:00:00,promo_90,14,14,1.0
2021-06-20T00:00:00,promo_91,14,14,1.0
2021-06-20T00:00:00,promo_92,11,11,1.0
2021-06-20T00:00:00,promo_93,3,3,1.0
2021-06-20T00:00:00,promo_94,6,6,1.0
2021-06-20T00:00:00,promo_95,13,13,1.0
2021-06-20T00:00:00,promo_96,14,14,1.0
2021-06-20T00:00:00,promo_97,4,4,1.0
2021-06-20T00:00:00,promo_98,15,15,1.0
2021-06-20T00:00:00,promo_99,4,4,1.0
2021-06-21T00:00:00,promo_0,7,7,1.0
2021-06-21T00:00:00,promo_1,8,8,1.0
2021-06-21T00:00:00,promo_10,12,12,1.0
2021-06-21T00:00:00,promo_11,12,12,1.0
2021-06-21T00:00:00,promo_12,16,16,1.0
2021-06-21T00:00:00,promo_13,9,9,1.0
2021-06-21T00:00:00,promo_14,8,8,1.0
2021-06-21T00:00:00,promo_15,12,12,1.0
2021-06-21T00:00:00,promo_16,17,17,1.0
2021-06-21T00:00:00,promo_17,14,14,1.0
2021-06-21T00:00:00,promo_18,9,9,1.0
2021-06-21T00:00:00,promo_19,2,2,1.0
2021-06-21T00:00:00,promo_2,5,5,1.0
2021-06-21T00:00:00,promo_20,13,13,1.0
2021-06-21T00:00:00,promo_21,14,14,1.0
2021-06-21T00:00:00,promo_22,12,12,1.0
2021-06-21T00:00:00,promo_23,4,4,1.0
2021-06-21T00:00:00,promo_24,11,11,1.0
2021-06-21T00:00:00,promo_25,14,14,1.0
2021-06-21T00:00:00,promo_26,5,5,1.0
2021-06-21T00:00:00,promo_27,11,11,1.0
2021-06-21T00:00:00,promo_28,14,14,1.0
2021-06-21T00:00:00,promo_29,5,5,1.0
2021-06-21T00:00:00,promo_3,15,15,1.0
2021-06-21T00:00:00,promo_30,7,7,1.0
2021-06-21T00:00:00,promo_31,15,15,1.0
2021-06-21T00:00:00,promo_32,3,3,1.0
2021-06-21T00:00:00,promo_33,11,11,1.0
2021-06-21T00:00:00,promo_34,4,4,1.0
2021-06-21T00:00:00,promo_35,8,8,1.0
2021-06-21T00:00:00,promo_36,11,11,1.0
2021-06-21T00:00:00,promo_37,6,6,1.0
2021-06-21T00:00:00,promo_38,13,13,1.0
2021-06-21T00:00:00,promo_39,12,12,1.0
2021-06-21T00:00:00,promo_4,9,9,1.0
2021-06-21T00:00:00,promo_40,12,12,1.0
2021-06-21T00:00:00,promo_41,16,16,1.0
2021-06-21T00:00:00,promo_42,10,10,1.0
2021-06-21T00:00:00,promo_43,12,12,1.0
2021-06-21T00:00:00,promo_44,8,8,1.0
2021-06-21T00:00:00,promo_45,13,13,1.0
2021-06-21T00:00:00,promo_46,18,18,1.0
2021-06-21T00:00:00,promo_47,6,6,1.0
2021-06-21T00:00:00,promo_48,15,15,1.0
2021-06-21T00:00:00,promo_49,2,2,1.0
2021-06-21T00:00:00,promo_5,8,8,1.0
2021-06-21T00:00:00,promo_50,7,7,1.0
2021-06-21T00:00:00,promo_51,10,10,1.0
2021-06-21T00:00:00,promo_52,7,7,1.0
2021-06-21T00:00:00,promo_53,16,16,1.0
2021-06-21T00:00:00,promo_54,10,10,1.0
2021-06-21T00:00:00,promo_55,13,13,1.0
2021-06-21T00:00:00,promo_56,11,11,1.0
2021-06-21T00:00:00,promo_57,6,6,1.0
2021-06-21T00:00:00,promo_58,6,6,1.0
2021-06-21T00:00:00,promo_59,11,11,1.0
2021-06-21T00:00:00,promo_6,8,8,1.0
2021-06-21T00:00:00,promo_60,13,13,1.0
2021-06-21T00:00:00,promo_61,5,5,1.0
2021-06-21T00:00:00,promo_63,9,9,1.0
2021-06-21T00:00:00,promo_64,6,6,1.0
2021-06-21T00:00:00,promo_65,14,14,1.0
2021-06-21T00:00:00,promo_66,2,2,1.0
2021-06-21T00:00:00,promo_67,10,10,1.0
2021-06-21T00:00:00,promo_68,18,18,1.0
2021-06-21T00:00:00,promo_69,12,12,1.0
2021-06-21T00:00:00,promo_7,2,2,1.0
2021-06-21T00:00:00,promo_70,6,6,1.0
2021-06-21T00:00:00,promo_71,16,16,1.0
2021-06-21T00:00:00,promo_72,12,12,1.0
2021-06-21T00:00:00,promo_73,18,18,1.0
2021-06-21T00:00:00,promo_74,8,8,1.0
2021-06-21T00:00:00,promo_75,6,6,1.0
2021-06-21T00:00:00,promo_76,19,19,1.0
2021-06-21T00:00:00,promo_77,10,10,1.0
2021-06-21T00:00:00,promo_78,15,15,1.0
2021-06-21T00:00:00,promo_79,8,8,1.0
2021-06-21T00:00:00,promo_8,3,3,1.0
2021-06-21T00:00:00,promo_80,11,11,1.0
2021-06-21T00:00:00,promo_81,12,12,1.0
2021-06-21T00:00:00,promo_82,8,8,1.0
2021-06-21T00:00:00,promo_83,17,17,1.0
2021-06-21T00:00:00,promo_84,9,9,1.0
2021-06-21T00:00:00,promo_85,10,10,1.0
2021-06-21T00:00:00,promo_86,11,11,1.0
2021-06-21T00:00:00,promo_87,2,2,1.0
2021-06-21T00:00:00,promo_88,15,15,1.0
2021-06-21T00:00:00,promo_9,4,4,1.0
2021-06-21T00:00:00,promo_90,13,13,1.0
2021-06-21T00:00:00,promo_91,13,13,1.0
2021-06-21T00:00:00,promo_92,6,6,1.0
2021-06-21T00:00:00,promo_93,6,6,1.0
2021-06-21T00:00:00,promo_94,19,19,1.0
2021-06-21T00:00:00,promo_95,12,12,1.0
2021-06-21T00:00:00,promo_96,15,15,1.0
2021-06-21T00:00:00,promo_97,8,8,1.0
2021-06-21T00:00:00,promo_98,20,20,1.0
2021-06-21T00:00:00,promo_99,10,10,1.0
2021-06-22T00:00:00,promo_0,6,6,1.0
2021-06-22T00:00:00,promo_1,13,13,1.0
2021-06-22T00:00:00,promo_10,15,15,1.0
2021-06-22T00:00:00,promo_11,13,13,1.0
2021-06-22T00:00:00,promo_12,18,18,1.0
2021-06-22T00:00:00,promo_13,4,4,1.0
2021-06-22T00:00:00,promo_14,8,8,1.0
2021-06-22T00:00:00,promo_15,11,11,1.0
2021-06-22T00:00:00,promo_16,16,16,1.0
2021-06-22T00:00:00,promo_17,12,12,1.0
2021-06-22T00:00:00,promo_18,13,13,1.0
2021-06-22T00:00:00,promo_19,4,4,1.0
2021-06-22T00:00:00,promo_2,3,3,1.0
2021-06-22T00:00:00,promo_20,7,7,1.0
2021-06-22T00:00:00,promo_21,8,8,1.0
2021-06-22T00:00:00,promo_22,10,10,1.0
2021-06-22T00:00:00,promo_23,6,6,1.0
2021-06-22T00:00:00,promo_24,7,7,1.0
2021-06-22T00:00:00,promo_25,12,12,1.0
2021-06-22T00:00:00,promo_26,10,10,1.0
2021-06-22T00:00:00,promo_27,10,10,1.0
2021-06-22T00:00:00,promo_28,14,14,1.0
2021-06-22T00:00:00,promo_29,6,6,1.0
2021-06-22T00:00:00,promo_3,15,15,1.0
2021-06-22T00:00:00,promo_30,12,12,1.0
2021-06-22T00:00:00,promo_31,14,14,1.0
2021-06-22T00:00:00,promo_32,4,4,1.0
2021-06-22T00:00:00,promo_33,8,8,1.0
2021-06-22T00:00:00,promo_34,8,8,1.0
2021-06-22T00:00:00,promo_35,9,9,1.0
2021-06-22T00:00:00,promo_36,8,8,1.0
2021-06-22T00:00:00,promo_37,10,10,1.0
2021-06-22T00:00:00,promo_38,9,9,1.0
2021-06-22T00:00:00,promo_39,9,9,1.0
2021-06-22T00:00:00,promo_4,14,14,1.0
2021-06-22T00:00:00,promo_40,10,10,1.0
2021-06-22T00:00:00,promo_41,9,9,1.0
2021-06-22T00:00:00,promo_42,5,5,1.0
2021-06-22T00:00:00,promo_43,12,12,1.0
2021-06-22T00:00:00,promo_44,9,9,1.0
2021-06-22T00:00:00,promo_45,10,10,1.0
2021-06-22T00:00:00,promo_46,20,20,1.0
2021-06-22T00:00:00,promo_47,7,7,1.0
2021-06-22T00:00:00,promo_48,15,15,1.0
2021-06-22T00:00:00,promo_49,8,8,1.0
2021-06-22T00:00:00,promo_5,5,5,1.0
2021-06-22T00:00:00,promo_50,9,9,1.0
2021-06-22T00:00:00,promo_51,11,11,1.0
2021-06-22T00:00:00,promo_52,12,12,1.0
2021-06-22T00:00:00,promo_53,14,14,1.0
2021-06-22T00:00:00,promo_54,12,12,1.0
2021-06-22T00:00:00,promo_55,17,17,1.0
2021-06-22T00:00:00,promo_56,17,17,1.0
2021-06-22T00:00:00,promo_57,5,5,1.0
2021-06-22T00:00:00,promo_58,3,3,1.0
2021-06-22T00:00:00,promo_59,11,11,1.0
2021-06-22T00:00:00,promo_6,5,5,1.0
2021-06-22T00:00:00,promo_60,9,9,1.0
2021-06-22T00:00:00,promo_61,4,4,1.0
2021-06-22T00:00:00,promo_63,14,14,1.0
2021-06-22T00:00:00,promo_64,13,13,1.0
2021-06-22T00:00:00,promo_65,10,10,1.0
2021-06-22T00:00:00,promo_66,6,6,1.0
2021-06-22T00:00:00,promo_67,9,9,1.0
2021-06-22T00:00:00,promo_68,18,18,1.0
2021-06-22T00:00:00,promo_69,6,6,1.0
2021-06-22T00:00:00,promo_7,1,1,1.0
2021-06-22T00:00:00,promo_70,5,5,1.0
2021-06-22T00:00:00,promo_71,15,15,1.0
2021-06-22T00:00:00,promo_72,13,13,1.0
2021-06-22T00:00:00,promo_73,18,18,1.0
2021-06-22T00:00:00,promo_74,12,12,1.0
2021-06-22T00:00:00,promo_75,12,12,1.0
2021-06-22T00:00:00,promo_76,18,18,1.0
2021-06-22T00:00:00,promo_77,8,8,1.0
2021-06-22T00:00:00,promo_78,22,22,1.0
2021-06-22T00:00:00,promo_79,2,2,1.0
2021-06-22T00:00:00,promo_8,6,6,1.0
2021-06-22T00:00:00,promo_80,8,8,1.0
2021-06-22T00:00:00,promo_81,12,12,1.0
2021-06-22T00:00:00,promo_82,11,11,1.0
2021-06-22T00:00:00,promo_83,15,15,1.0
2021-06-22T00:00:00,promo_84,12,12,1.0
2021-06-22T00:00:00,promo_85,16,16,1.0
2021-06-22T00:00:00,promo_86,8,8,1.0
2021-06-22T00:00:00,promo_87,3,3,1.0
2021-06-22T00:00:00,promo_88,10,10,1.0
2021-06-22T00:00:00,promo_9,2,2,1.0
2021-06-22T00:00:00,promo_90,24,24,1.0
2021-06-22T00:00:00,promo_91,13,13,1.0
2021-06-22T00:00:00,promo_92,21,21,1.0
2021-06-22T00:00:00,promo_93,6,6,1.0
2021-06-22T00:00:00,promo_94,14,14,1.0
2021-06-22T00:00:00,promo_95,10,10,1.0
2021-06-22T00:00:00,promo_96,13,13,1.0
2021-06-22T00:00:00,promo_97,7,7,1.0
2021-06-22T00:00:00,promo_98,17,17,1.0
2021-06-22T00:00:00,promo_99,5,5,1.0
2021-06-23T00:00:00,promo_0,8,8,1.0
2021-06-23T00:00:00,promo_1,5,5,1.0
2021-06-23T00:00:00,promo_10,14,14,1.0
2021-06-23T00:00:00,promo_11,19,19,1.0
2021-06-23T00:00:00,promo_12,20,20,1.0
2021-06-23T00:00:00,promo_13,8,8,1.0
2021-06-23T00:00:00,promo_14,10,10,1.0
2021-06-23T00:00:00,promo_15,14,14,1.0
2021-06-23T00:00:00,promo_16,13,13,1.0
2021-06-23T00:00:00,promo_17,11,11,1.0
2021-06-23T00:00:00,promo_18,11,11,1.0
2021-06-23T00:00:00,promo_19,2,2,1.0
2021-06-23T00:00:00,promo_2,5,5,1.0
2021-06-23T00:00:00,promo_20,12,12,1.0
2021-06-23T00:00:00,promo_21,11,11,1.0
2021-06-23T00:00:00,promo_22,15,15,1.0
2021-06-23T00:00:00,promo_23,4,4,1.0
2021-06-23T00:00:00,promo_24,5,5,1.0
2021-06-23T00:00:00,promo_25,7,7,1.0
2021-06-23T00:00:00,promo_26,3,3,1.0
2021-06-23T00:00:00,promo_27,6,6,1.0
2021-06-23T00:00:00,promo_28,12,12,1.0
2021-06-23T00:00:00,promo_29,6,6,1.0
2021-06-23T00:00:00,promo_3,13,13,1.0
2021-06-23T00:00:00,promo_30,18,18,1.0
2021-06-23T00:00:00,promo_31,15,15,1.0
2021-06-23T00:00:00,promo_32,5,5,1.0
2021-06-23T00:00:00,promo_33,4,4,1.0
2021-06-23T00:00:00,promo_34,1,1,1.0
2021-06-23T00:00:00,promo_35,9,9,1.0
2021-06-23T00:00:00,promo_36,11,11,1.0
2021-06-23T00:00:00,promo_37,11,11,1.0
2021-06-23T00:00:00,promo_38,16,16,1.0
2021-06-23T00:00:00,promo_39,21,21,1.0
2021-06-23T00:00:00,promo_4,9,9,1.0
2021-06-23T00:00:00,promo_40,9,9,1.0
2021-06-23T00:00:00,promo_41,22,22,1.0
2021-06-23T00:00:00,promo_42,8,8,1.0
2021-06-23T00:00:00,promo_43,11,11,1.0
2021-06-23T00:00:00,promo_44,9,9,1.0
2021-06-23T00:00:00,promo_45,6,6,1.0
2021-06-23T00:00:00,promo_46,11,11,1.0
2021-06-23T00:00:00,promo_47,3,3,1.0
2021-06-23T00:00:00,promo_48,9,9,1.0
2021-06-23T00:00:00,promo_49,3,3,1.0
2021-06-23T00:00:00,promo_5,4,4,1.0
2021-06-23T00:00:00,promo_50,7,7,1.0
2021-06-23T00:00:00,promo_51,19,19,1.0
2021-06-23T00:00:00,promo_52,7,7,1.0
2021-06-23T00:00:00,promo_53,10,10,1.0
2021-06-23T00:00:00,promo_54,5,5,1.0
2021-06-23T00:00:00,promo_55,20,20,1.0
2021-06-23T00:00:00,promo_56,13,13,1.0
2021-06-23T00:00:00,promo_57,9,9,1.0
2021-06-23T00:00:00,promo_58,6,6,1.0
2021-06-23T00:00:00,promo_59,16,16,1.0
2021-06-23T00:00:00,promo_6,9,9,1.0
2021-06-23T00:00:00,promo_60,8,8,1.0
2021-06-23T00:00:00,promo_61,7,7,1.0
2021-06-23T00:00:00,promo_63,9,9,1.0
2021-06-23T00:00:00,promo_64,9,9,1.0
2021-06-23T00:00:00,promo_65,12,12,1.0
2021-06-23T00:00:00,promo_66,8,8,1.0
2021-06-23T00:00:00,promo_67,13,13,1.0
2021-06-23T00:00:00,promo_68,9,9,1.0
2021-06-23T00:00:00,promo_69,7,7,1.0
2021-06-23T00:00:00,promo_7,11,11,1.0
2021-06-23T00:00:00,promo_70,4,4,1.0
2021-06-23T00:00:00,promo_71,13,13,1.0
2021-06-23T00:00:00,promo_72,10,10,1.0
2021-06-23T00:00:00,promo_73,17,17,1.0
2021-06-23T00:00:00,promo_74,14,14,1.0
2021-06-23T00:00:00,promo_75,12,12,1.0
2021-06-23T00:00:00,promo_76,12,12,1.0
2021-06-23T00:00:00,promo_77,9,9,1.0
2021-06-23T00:00:00,promo_78,15,15,1.0
2021-06-23T00:00:00,promo_79,3,3,1.0
2021-06-23T00:00:00,promo_8,3,3,1.0
2021-06-23T00:00:00,promo_80,6,6,1.0
2021-06-23T00:00:00,promo_81,10,10,1.0
2021-06-23T00:00:00,promo_82,12,12,1.0
2021-06-23T00:00:00,promo_83,15,15,1.0
2021-06-23T00:00:00,promo_84,9,9,1.0
2021-06-23T00:00:00,promo_85,18,18,1.0
2021-06-23T00:00:00,promo_86,7,7,1.0
2021-06-23T00:00:00,promo_87,7,7,1.0
2021-06-23T00:00:00,promo_88,17,17,1.0
2021-06-23T00:00:00,promo_9,9,9,1.0
2021-06-23T00:00:00,promo_90,17,17,1.0
2021-06-23T00:00:00,promo_91,16,16,1.0
2021-06-23T00:00:00,promo_92,13,13,1.0
2021-06-23T00:00:00,promo_93,3,3,1.0
2021-06-23T00:00:00,promo_94,17,17,1.0
2021-06-23T00:00:00,promo_95,7,7,1.0
2021-06-23T00:00:00,promo_96,11,11,1.0
2021-06-23T00:00:00,promo_97,3,3,1.0
2021-06-23T00:00:00,promo_98,17,17,1.0
2021-06-23T00:00:00,promo_99,5,5,1.0
2021-06-24T00:00:00,promo_0,5,5,1.0
2021-06-24T00:00:00,promo_1,6,6,1.0
2021-06-24T00:00:00,promo_10,15,15,1.0
2021-06-24T00:00:00,promo_11,14,14,1.0
2021-06-24T00:00:00,promo_12,16,16,1.0
2021-06-24T00:00:00,promo_13,9,9,1.0
2021-06-24T00:00:00,promo_14,9,9,1.0
2021-06-24T00:00:00,promo_15,26,26,1.0
2021-06-24T00:00:00,promo_16,21,21,1.0
2021-06-24T00:00:00,promo_17,9,9,1.0
2021-06-24T00:00:00,promo_18,5,5,1.0
2021-06-24T00:00:00,promo_19,1,1,1.0
2021-06-24T00:00:00,promo_2,9,9,1.0
2021-06-24T00:00:00,promo_20,11,11,1.0
2021-06-24T00:00:00,promo_21,11,11,1.0
2021-06-24T00:00:00,promo_22,12,12,1.0
2021-06-24T00:00:00,promo_23,7,7,1.0
2021-06-24T00:00:00,promo_24,7,7,1.0
2021-06-24T00:00:00,promo_25,8,8,1.0
2021-06-24T00:00:00,promo_26,5,5,1.0
2021-06-24T00:00:00,promo_27,9,9,1.0
2021-06-24T00:00:00,promo_28,16,16,1.0
2021-06-24T00:00:00,promo_29,7,7,1.0
2021-06-24T00:00:00,promo_3,13,13,1.0
2021-06-24T00:00:00,promo_30,9,9,1.0
2021-06-24T00:00:00,promo_31,13,13,1.0
2021-06-24T00:00:00,promo_32,5,5,1.0
2021-06-24T00:00:00,promo_33,10,10,1.0
2021-06-24T00:00:00,promo_34,4,4,1.0
2021-06-24T00:00:00,promo_35,4,4,1.0
2021-06-24T00:00:00,promo_36,11,11,1.0
2021-06-24T00:00:00,promo_37,9,9,1.0
2021-06-24T00:00:00,promo_38,16,16,1.0
2021-06-24T00:00:00,promo_39,9,9,1.0
2021-06-24T00:00:00,promo_4,9,9,1.0
2021-06-24T00:00:00,promo_40,11,11,1.0
2021-06-24T00:00:00,promo_41,14,14,1.0
2021-06-24T00:00:00,promo_42,6,6,1.0
2021-06-24T00:00:00,promo_43,7,7,1.0
2021-06-24T00:00:00,promo_44,9,9,1.0
2021-06-24T00:00:00,promo_45,12,12,1.0
2021-06-24T00:00:00,promo_46,14,14,1.0
2021-06-24T00:00:00,promo_47,7,7,1.0
2021-06-24T00:00:00,promo_48,12,12,1.0
2021-06-24T00:00:00,promo_49,11,11,1.0
2021-06-24T00:00:00,promo_5,7,7,1.0
2021-06-24T00:00:00,promo_50,10,10,1.0
2021-06-24T00:00:00,promo_51,12,12,1.0
2021-06-24T00:00:00,promo_52,9,9,1.0
2021-06-24T00:00:00,promo_53,14,14,1.0
2021-06-24T00:00:00,promo_54,11,11,1.0
2021-06-24T00:00:00,promo_55,11,11,1.0
2021-06-24T00:00:00,promo_56,7,7,1.0
2021-06-24T00:00:00,promo_57,13,13,1.0
2021-06-24T00:00:00,promo_58,6,6,1.0
2021-06-24T00:00:00,promo_59,12,12,1.0
2021-06-24T00:00:00,promo_6,5,5,1.0
2021-06-24T00:00:00,promo_60,10,10,1.0
2021-06-24T00:00:00,promo_61,2,2,1.0
2021-06-24T00:00:00,promo_63,9,9,1.0
2021-06-24T00:00:00,promo_64,9,9,1.0
2021-06-24T00:00:00,promo_65,11,11,1.0
2021-06-24T00:00:00,promo_66,9,9,1.0
2021-06-24T00:00:00,promo_67,11,11,1.0
2021-06-24T00:00:00,promo_68,15,15,1.0
2021-06-24T00:00:00,promo_69,7,7,1.0
2021-06-24T00:00:00,promo_7,3,3,1.0
2021-06-24T00:00:00,promo_70,5,5,1.0
2021-06-24T00:00:00,promo_71,12,12,1.0
2021-06-24T00:00:00,promo_72,8,8,1.0
2021-06-24T00:00:00,promo_73,11,11,1.0
2021-06-24T00:00:00,promo_74,12,12,1.0
2021-06-24T00:00:00,promo_75,6,6,1.0
2021-06-24T00:00:00,promo_76,15,15,1.0
2021-06-24T00:00:00,promo_77,8,8,1.0
2021-06-24T00:00:00,promo_78,15,15,1.0
2021-06-24T00:00:00,promo_79,5,5,1.0
2021-06-24T00:00:00,promo_8,5,5,1.0
2021-06-24T00:00:00,promo_80,7,7,1.0
2021-06-24T00:00:00,promo_81,11,11,1.0
2021-06-24T00:00:00,promo_82,12,12,1.0
2021-06-24T00:00:00,promo_83,18,18,1.0
2021-06-24T00:00:00,promo_84,7,7,1.0
2021-06-24T00:00:00,promo_85,14,14,1.0
2021-06-24T00:00:00,promo_86,3,3,1.0
2021-06-24T00:00:00,promo_87,7,7,1.0
2021-06-24T00:00:00,promo_88,11,11,1.0
2021-06-24T00:00:00,promo_9,15,15,1.0
2021-06-24T00:00:00,promo_90,8,8,1.0
2021-06-24T00:00:00,promo_91,14,14,1.0
2021-06-24T00:00:00,promo_92,12,12,1.0
2021-06-24T00:00:00,promo_93,7,7,1.0
2021-06-24T00:00:00,promo_94,13,13,1.0
2021-06-24T00:00:00,promo_95,9,9,1.0
2021-06-24T00:00:00,promo_96,17,17,1.0
2021-06-24T00:00:00,promo_97,9,9,1.0
2021-06-24T00:00:00,promo_98,20,20,1.0
2021-06-24T00:00:00,promo_99,6,6,1.0
2021-06-25T00:00:00,promo_0,10,10,1.0
2021-06-25T00:00:00,promo_1,11,11,1.0
2021-06-25T00:00:00,promo_10,14,14,1.0
2021-06-25T00:00:00,promo_11,14,14,1.0
2021-06-25T00:00:00,promo_12,15,15,1.0
2021-06-25T00:00:00,promo_13,5,5,1.0
2021-06-25T00:00:00,promo_14,6,6,1.0
2021-06-25T00:00:00,promo_15,20,20,1.0
2021-06-25T00:00:00,promo_16,13,13,1.0
2021-06-25T00:00:00,promo_17,6,6,1.0
2021-06-25T00:00:00,promo_18,6,6,1.0
2021-06-25T00:00:00,promo_19,4,4,1.0
2021-06-25T00:00:00,promo_2,4,4,1.0
2021-06-25T00:00:00,promo_20,9,9,1.0
2021-06-25T00:00:00,promo_21,14,14,1.0
2021-06-25T00:00:00,promo_22,14,14,1.0
2021-06-25T00:00:00,promo_23,5,5,1.0
2021-06-25T00:00:00,promo_24,8,8,1.0
2021-06-25T00:00:00,promo_25,9,9,1.0
2021-06-25T00:00:00,promo_26,3,3,1.0
2021-06-25T00:00:00,promo_27,5,5,1.0
2021-06-25T00:00:00,promo_28,22,22,1.0
2021-06-25T00:00:00,promo_29,11,11,1.0
2021-06-25T00:00:00,promo_3,10,10,1.0
2021-06-25T00:00:00,promo_30,14,14,1.0
2021-06-25T00:00:00,promo_31,25,25,1.0
2021-06-25T00:00:00,promo_32,8,8,1.0
2021-06-25T00:00:00,promo_33,8,8,1.0
2021-06-25T00:00:00,promo_34,6,6,1.0
2021-06-25T00:00:00,promo_35,14,14,1.0
2021-06-25T00:00:00,promo_36,4,4,1.0
2021-06-25T00:00:00,promo_37,18,18,1.0
2021-06-25T00:00:00,promo_38,9,9,1.0
2021-06-25T00:00:00,promo_39,13,13,1.0
2021-06-25T00:00:00,promo_4,4,4,1.0
2021-06-25T00:00:00,promo_40,9,9,1.0
2021-06-25T00:00:00,promo_41,16,16,1.0
2021-06-25T00:00:00,promo_42,10,10,1.0
2021-06-25T00:00:00,promo_43,14,14,1.0
2021-06-25T00:00:00,promo_44,8,8,1.0
2021-06-25T00:00:00,promo_45,15,15,1.0
2021-06-25T00:00:00,promo_46,16,16,1.0
2021-06-25T00:00:00,promo_47,6,6,1.0
2021-06-25T00:00:00,promo_48,8,8,1.0
2021-06-25T00:00:00,promo_49,8,8,1.0
2021-06-25T00:00:00,promo_5,5,5,1.0
2021-06-25T00:00:00,promo_50,15,15,1.0
2021-06-25T00:00:00,promo_51,11,11,1.0
2021-06-25T00:00:00,promo_52,9,9,1.0
2021-06-25T00:00:00,promo_53,12,12,1.0
2021-06-25T00:00:00,promo_54,7,7,1.0
2021-06-25T00:00:00,promo_55,13,13,1.0
2021-06-25T00:00:00,promo_56,13,13,1.0
