daily,promotion_id,order_count
2021-06-19T00:00:00,promo_54,3
2021-06-19T00:00:00,promo_55,16
2021-06-19T00:00:00,promo_56,9
2021-06-19T00:00:00,promo_57,6
2021-06-19T00:00:00,promo_58,4
2021-06-19T00:00:00,promo_59,15
2021-06-19T00:00:00,promo_6,12
2021-06-19T00:00:00,promo_60,8
2021-06-19T00:00:00,promo_61,7
2021-06-19T00:00:00,promo_63,13
2021-06-19T00:00:00,promo_64,5
2021-06-19T00:00:00,promo_65,10
2021-06-19T00:00:00,promo_66,9
2021-06-19T00:00:00,promo_67,16
2021-06-19T00:00:00,promo_68,21
2021-06-19T00:00:00,promo_69,13
2021-06-19T00:00:00,promo_7,4
2021-06-19T00:00:00,promo_70,8
2021-06-19T00:00:00,promo_71,12
2021-06-19T00:00:00,promo_72,12
2021-06-19T00:00:00,promo_73,24
2021-06-19T00:00:00,promo_74,11
2021-06-19T00:00:00,promo_75,10
2021-06-19T00:00:00,promo_76,11
2021-06-19T00:00:00,promo_77,9
2021-06-19T00:00:00,promo_78,16
2021-06-19T00:00:00,promo_79,2
2021-06-19T00:00:00,promo_8,6
2021-06-19T00:00:00,promo_80,9
2021-06-19T00:00:00,promo_81,8
2021-06-19T00:00:00,promo_82,6
2021-06-19T00:00:00,promo_83,10
2021-06-19T00:00:00,promo_84,5
2021-06-19T00:00:00,promo_85,13
2021-06-19T00:00:00,promo_86,10
2021-06-19T00:00:00,promo_87,2
2021-06-19T00:00:00,promo_88,14
2021-06-19T00:00:00,promo_9,7
2021-06-19T00:00:00,promo_90,12
2021-06-19T00:00:00,promo_91,17
2021-06-19T00:00:00,promo_92,10
2021-06-19T00:00:00,promo_93,1
2021-06-19T00:00:00,promo_94,18
2021-06-19T00:00:00,promo_95,11
2021-06-19T00:00:00,promo_96,13
2021-06-19T00:00:00,promo_97,11
2021-06-19T00:00:00,promo_98,20
2021-06-19T00:00:00,promo_99,2
2021-06-20T00:00:00,promo_0,8
2021-06-20T00:00:00,promo_1,9
2021-06-20T00:00:00,promo_10,14
2021-06-20T00:00:00,promo_11,14
2021-06-20T00:00:00,promo_12,13
2021-06-20T00:00:00,promo_13,10
2021-06-20T00:00:00,promo_14,8
2021-06-20T00:00:00,promo_15,8
2021-06-20T00:00:00,promo_16,8
2021-06-20T00:00:00,promo_17,16
2021-06-20T00:00:00,promo_18,12
2021-06-20T00:00:00,promo_19,4
2021-06-20T00:00:00,promo_2,5
2021-06-20T00:00:00,promo_20,12
2021-06-20T00:00:00,promo_21,9
2021-06-20T00:00:00,promo_22,19
2021-06-20T00:00:00,promo_23,5
2021-06-20T00:00:00,promo_24,8
2021-06-20T00:00:00,promo_25,13
2021-06-20T00:00:00,promo_26,4
2021-06-20T00:00:00,promo_27,8
2021-06-20T00:00:00,promo_28,13
2021-06-20T00:00:00,promo_29,4
2021-06-20T00:00:00,promo_3,19
2021-06-20T00:00:00,promo_30,16
2021-06-20T00:00:00,promo_31,14
2021-06-20T00:00:00,promo_32,5
2021-06-20T00:00:00,promo_33,13
2021-06-20T00:00:00,promo_34,6
2021-06-20T00:00:00,promo_35,5
2021-06-20T00:00:00,promo_36,6
2021-06-20T00:00:00,promo_37,5
2021-06-20T00:00:00,promo_38,13
2021-06-20T00:00:00,promo_39,16
2021-06-20T00:00:00,promo_4,8
2021-06-20T00:00:00,promo_40,7
2021-06-20T00:00:00,promo_41,15
2021-06-20T00:00:00,promo_42,10
2021-06-20T00:00:00,promo_43,7
2021-06-20T00:00:00,promo_44,14
2021-06-20T00:00:00,promo_45,11
2021-06-20T00:00:00,promo_46,9
2021-06-20T00:00:00,promo_47,5
2021-06-20T00:00:00,promo_48,7
2021-06-20T00:00:00,promo_49,12
2021-06-20T00:00:00,promo_5,5
2021-06-20T00:00:00,promo_50,4
2021-06-20T00:00:00,promo_51,10
2021-06-20T00:00:00,promo_52,13
2021-06-20T00:00:00,promo_53,12
2021-06-20T00:00:00,promo_54,11
2021-06-20T00:00:00,promo_55,13
2021-06-20T00:00:00,promo_56,9
2021-06-20T00:00:00,promo_57,4
2021-06-20T00:00:00,promo_58,4
2021-06-20T00:00:00,promo_59,6
2021-06-20T00:00:00,promo_6,8
2021-06-20T00:00:00,promo_60,13
2021-06-20T00:00:00,promo_61,4
2021-06-20T00:00:00,promo_63,8
2021-06-20T00:00:00,promo_64,6
2021-06-20T00:00:00,promo_65,17
2021-06-20T00:00:00,promo_66,9
2021-06-20T00:00:00,promo_67,11
2021-06-20T00:00:00,promo_68,13
2021-06-20T00:00:00,promo_69,17
2021-06-20T00:00:00,promo_7,8
2021-06-20T00:00:00,promo_71,10
2021-06-20T00:00:00,promo_72,10
2021-06-20T00:00:00,promo_73,13
2021-06-20T00:00:00,promo_74,9
2021-06-20T00:00:00,promo_75,7
2021-06-20T00:00:00,promo_76,15
2021-06-20T00:00:00,promo_77,9
2021-06-20T00:00:00,promo_78,15
2021-06-20T00:00:00,promo_79,6
2021-06-20T00:00:00,promo_8,6
2021-06-20T00:00:00,promo_80,17
2021-06-20T00:00:00,promo_81,11
2021-06-20T00:00:00,promo_82,13
2021-06-20T00:00:00,promo_83,10
2021-06-20T00:00:00,promo_84,10
2021-06-20T00:00:00,promo_85,19
2021-06-20T00:00:00,promo_86,8
2021-06-20T00:00:00,promo_87,8
2021-06-20T00:00:00,promo_88,15
2021-06-20T00:00:00,promo_9,6
2021-06-20T00:00:00,promo_90,14
2021-06-20T00:00:00,promo_91,14
2021-06-20T00:00:00,promo_92,11
2021-06-20T00:00:00,promo_93,3
2021-06-20T00:00:00,promo_94,6
2021-06-20T00:00:00,promo_95,13
2021-06-20T00:00:00,promo_96,14
2021-06-20T00:00:00,promo_97,4
2021-06-20T00:00:00,promo_98,15
2021-06-20T00:00:00,promo_99,4
2021-06-21T00:00:00,promo_0,7
2021-06-21T00:00:00,promo_1,8
2021-06-21T00:00:00,promo_10,12
2021-06-21T00:00:00,promo_11,12
2021-06-21T00:00:00,promo_12,16
2021-06-21T00:00:00,promo_13,9
2021-06-21T00:00:00,promo_14,8
2021-06-21T00:00:00,promo_15,12
2021-06-21T00:00:00,promo_16,17
2021-06-21T00:00:00,promo_17,14
2021-06-21T00:00:00,promo_18,9
2021-06-21T00:00:00,promo_19,2
2021-06-21T00:00:00,promo_2,5
2021-06-21T00:00:00,promo_20,13
2021-06-21T00:00:00,promo_21,14
2021-06-21T00:00:00,promo_22,12
2021-06-21T00:00:00,promo_23,4
2021-06-21T00:00:00,promo_24,11
2021-06-21T00:00:00,promo_25,14
2021-06-21T00:00:00,promo_26,5
2021-06-21T00:00:00,promo_27,11
2021-06-21T00:00:00,promo_28,14
2021-06-21T00:00:00,promo_29,5
2021-06-21T00:00:00,promo_3,15
2021-06-21T00:00:00,promo_30,7
2021-06-21T00:00:00,promo_31,15
2021-06-21T00:00:00,promo_32,3
2021-06-21T00:00:00,promo_33,11
2021-06-21T00:00:00,promo_34,4
2021-06-21T00:00:00,promo_35,8
2021-06-21T00:00:00,promo_36,11
2021-06-21T00:00:00,promo_37,6
2021-06-21T00:00:00,promo_38,13
2021-06-21T00:00:00,promo_39,12
2021-06-21T00:00:00,promo_4,9
2021-06-21T00:00:00,promo_40,12
2021-06-21T00:00:00,promo_41,16
2021-06-21T00:00:00,promo_42,10
2021-06-21T00:00:00,promo_43,12
2021-06-21T00:00:00,promo_44,8
2021-06-21T00:00:00,promo_45,13
2021-06-21T00:00:00,promo_46,18
2021-06-21T00:00:00,promo_47,6
2021-06-21T00:00:00,promo_48,15
2021-06-21T00:00:00,promo_49,2
2021-06-21T00:00:00,promo_5,8
2021-06-21T00:00:00,promo_50,7
2021-06-21T00:00:00,promo_51,10
2021-06-21T00:00:00,promo_52,7
2021-06-21T00:00:00,promo_53,16
2021-06-21T00:00:00,promo_54,10
2021-06-21T00:00:00,promo_55,13
2021-06-21T00:00:00,promo_56,11
2021-06-21T00:00:00,promo_57,6
2021-06-21T00:00:00,promo_58,6
2021-06-21T00:00:00,promo_59,11
2021-06-21T00:00:00,promo_6,8
2021-06-21T00:00:00,promo_60,13
2021-06-21T00:00:00,promo_61,5
2021-06-21T00:00:00,promo_63,9
2021-06-21T00:00:00,promo_64,6
2021-06-21T00:00:00,promo_65,14
2021-06-21T00:00:00,promo_66,2
2021-06-21T00:00:00,promo_67,10
2021-06-21T00:00:00,promo_68,18
2021-06-21T00:00:00,promo_69,12
2021-06-21T00:00:00,promo_7,2
2021-06-21T00:00:00,promo_70,6
2021-06-21T00:00:00,promo_71,16
2021-06-21T00:00:00,promo_72,12
2021-06-21T00:00:00,promo_73,18
2021-06-21T00:00:00,promo_74,8
2021-06-21T00:00:00,promo_75,6
2021-06-21T00:00:00,promo_76,19
2021-06-21T00:00:00,promo_77,10
2021-06-21T00:00:00,promo_78,15
2021-06-21T00:00:00,promo_79,8
2021-06-21T00:00:00,promo_8,3
2021-06-21T00:00:00,promo_80,11
2021-06-21T00:00:00,promo_81,12
2021-06-21T00:00:00,promo_82,8
2021-06-21T00:00:00,promo_83,17
2021-06-21T00:00:00,promo_84,9
2021-06-21T00:00:00,promo_85,10
2021-06-21T00:00:00,promo_86,11
2021-06-21T00:00:00,promo_87,2
2021-06-21T00:00:00,promo_88,15
2021-06-21T00:00:00,promo_9,4
2021-06-21T00:00:00,promo_90,13
2021-06-21T00:00:00,promo_91,13
2021-06-21T00:00:00,promo_92,6
2021-06-21T00:00:00,promo_93,6
2021-06-21T00:00:00,promo_94,19
2021-06-21T00:00:00,promo_95,12
2021-06-21T00:00:00,promo_96,15
2021-06-21T00:00:00,promo_97,8
2021-06-21T00:00:00,promo_98,20
2021-06-21T00:00:00,promo_99,10
2021-06-22T00:00:00,promo_0,6
2021-06-22T00:00:00,promo_1,13
2021-06-22T00:00:00,promo_10,15
2021-06-22T00:00:00,promo_11,13
2021-06-22T00:00:00,promo_12,18
2021-06-22T00:00:00,promo_13,4
2021-06-22T00:00:00,promo_14,8
2021-06-22T00:00:00,promo_15,11
2021-06-22T00:00:00,promo_16,16
2021-06-22T00:00:00,promo_17,12
2021-06-22T00:00:00,promo_18,13
2021-06-22T00:00:00,promo_19,4
2021-06-22T00:00:00,promo_2,3
2021-06-22T00:00:00,promo_20,7
2021-06-22T00:00:00,promo_21,8
2021-06-22T00:00:00,promo_22,10
2021-06-22T00:00:00,promo_23,6
2021-06-22T00:00:00,promo_24,7
2021-06-22T00:00:00,promo_25,12
2021-06-22T00:00:00,promo_26,10
2021-06-22T00:00:00,promo_27,10
2021-06-22T00:00:00,promo_28,14
2021-06-22T00:00:00,promo_29,6
2021-06-22T00:00:00,promo_3,15
2021-06-22T00:00:00,promo_30,12
2021-06-22T00:00:00,promo_31,14
2021-06-22T00:00:00,promo_32,4
2021-06-22T00:00:00,promo_33,8
2021-06-22T00:00:00,promo_34,8
2021-06-22T00:00:00,promo_35,9
2021-06-22T00:00:00,promo_36,8
2021-06-22T00:00:00,promo_37,10
2021-06-22T00:00:00,promo_38,9
2021-06-22T00:00:00,promo_39,9
2021-06-22T00:00:00,promo_4,14
2021-06-22T00:00:00,promo_40,10
2021-06-22T00:00:00,promo_41,9
2021-06-22T00:00:00,promo_42,5
2021-06-22T00:00:00,promo_43,12
2021-06-22T00:00:00,promo_44,9
2021-06-22T00:00:00,promo_45,10
2021-06-22T00:00:00,promo_46,20
2021-06-22T00:00:00,promo_47,7
2021-06-22T00:00:00,promo_48,15
2021-06-22T00:00:00,promo_49,8
2021-06-22T00:00:00,promo_5,5
2021-06-22T00:00:00,promo_50,9
2021-06-22T00:00:00,promo_51,11
2021-06-22T00:00:00,promo_52,12
2021-06-22T00:00:00,promo_53,14
2021-06-22T00:00:00,promo_54,12
2021-06-22T00:00:00,promo_55,17
2021-06-22T00:00:00,promo_56,17
2021-06-22T00:00:00,promo_57,5
2021-06-22T00:00:00,promo_58,3
2021-06-22T00:00:00,promo_59,11
2021-06-22T00:00:00,promo_6,5
2021-06-22T00:00:00,promo_60,9
2021-06-22T00:00:00,promo_61,4
2021-06-22T00:00:00,promo_63,14
2021-06-22T00:00:00,promo_64,13
2021-06-22T00:00:00,promo_65,10
2021-06-22T00:00:00,promo_66,6
2021-06-22T00:00:00,promo_67,9
2021-06-22T00:00:00,promo_68,18
2021-06-22T00:00:00,promo_69,6
2021-06-22T00:00:00,promo_7,1
2021-06-22T00:00:00,promo_70,5
2021-06-22T00:00:00,promo_71,15
2021-06-22T00:00:00,promo_72,13
2021-06-22T00:00:00,promo_73,18
2021-06-22T00:00:00,promo_74,12
2021-06-22T00:00:00,promo_75,12
2021-06-22T00:00:00,promo_76,18
2021-06-22T00:00:00,promo_77,8
2021-06-22T00:00:00,promo_78,22
2021-06-22T00:00:00,promo_79,2
2021-06-22T00:00:00,promo_8,6
2021-06-22T00:00:00,promo_80,8
2021-06-22T00:00:00,promo_81,12
2021-06-22T00:00:00,promo_82,11
2021-06-22T00:00:00,promo_83,15
2021-06-22T00:00:00,promo_84,12
2021-06-22T00:00:00,promo_85,16
2021-06-22T00:00:00,promo_86,8
2021-06-22T00:00:00,promo_87,3
2021-06-22T00:00:00,promo_88,10
2021-06-22T00:00:00,promo_9,2
2021-06-22T00:00:00,promo_90,24
2021-06-22T00:00:00,promo_91,13
2021-06-22T00:00:00,promo_92,21
2021-06-22T00:00:00,promo_93,6
2021-06-22T00:00:00,promo_94,14
2021-06-22T00:00:00,promo_95,10
2021-06-22T00:00:00,promo_96,13
2021-06-22T00:00:00,promo_97,7
2021-06-22T00:00:00,promo_98,17
2021-06-22T00:00:00,promo_99,5
2021-06-23T00:00:00,promo_0,8
2021-06-23T00:00:00,promo_1,5
2021-06-23T00:00:00,promo_10,14
2021-06-23T00:00:00,promo_11,19
2021-06-23T00:00:00,promo_12,20
2021-06-23T00:00:00,promo_13,8
2021-06-23T00:00:00,promo_14,10
2021-06-23T00:00:00,promo_15,14
2021-06-23T00:00:00,promo_16,13
2021-06-23T00:00:00,promo_17,11
2021-06-23T00:00:00,promo_18,11
2021-06-23T00:00:00,promo_19,2
2021-06-23T00:00:00,promo_2,5
2021-06-23T00:00:00,promo_20,12
2021-06-23T00:00:00,promo_21,11
2021-06-23T00:00:00,promo_22,15
2021-06-23T00:00:00,promo_23,4
2021-06-23T00:00:00,promo_24,5
2021-06-23T00:00:00,promo_25,7
2021-06-23T00:00:00,promo_26,3
2021-06-23T00:00:00,promo_27,6
2021-06-23T00:00:00,promo_28,12
2021-06-23T00:00:00,promo_29,6
2021-06-23T00:00:00,promo_3,13
2021-06-23T00:00:00,promo_30,18
2021-06-23T00:00:00,promo_31,15
2021-06-23T00:00:00,promo_32,5
2021-06-23T00:00:00,promo_33,4
2021-06-23T00:00:00,promo_34,1
2021-06-23T00:00:00,promo_35,9
2021-06-23T00:00:00,promo_36,11
2021-06-23T00:00:00,promo_37,11
2021-06-23T00:00:00,promo_38,16
2021-06-23T00:00:00,promo_39,21
2021-06-23T00:00:00,promo_4,9
2021-06-23T00:00:00,promo_40,9
2021-06-23T00:00:00,promo_41,22
2021-06-23T00:00:00,promo_42,8
2021-06-23T00:00:00,promo_43,11
2021-06-23T00:00:00,promo_44,9
2021-06-23T00:00:00,promo_45,6
2021-06-23T00:00:00,promo_46,11
2021-06-23T00:00:00,promo_47,3
2021-06-23T00:00:00,promo_48,9
2021-06-23T00:00:00,promo_49,3
2021-06-23T00:00:00,promo_5,4
2021-06-23T00:00:00,promo_50,7
2021-06-23T00:00:00,promo_51,19
2021-06-23T00:00:00,promo_52,7
2021-06-23T00:00:00,promo_53,10
2021-06-23T00:00:00,promo_54,5
2021-06-23T00:00:00,promo_55,20
2021-06-23T00:00:00,promo_56,13
2021-06-23T00:00:00,promo_57,9
2021-06-23T00:00:00,promo_58,6
2021-06-23T00:00:00,promo_59,16
2021-06-23T00:00:00,promo_6,9
2021-06-23T00:00:00,promo_60,8
2021-06-23T00:00:00,promo_61,7
2021-06-23T00:00:00,promo_63,9
2021-06-23T00:00:00,promo_64,9
2021-06-23T00:00:00,promo_65,12
2021-06-23T00:00:00,promo_66,8
2021-06-23T00:00:00,promo_67,13
2021-06-23T00:00:00,promo_68,9
2021-06-23T00:00:00,promo_69,7
2021-06-23T00:00:00,promo_7,11
2021-06-23T00:00:00,promo_70,4
2021-06-23T00:00:00,promo_71,13
2021-06-23T00:00:00,promo_72,10
2021-06-23T00:00:00,promo_73,17
2021-06-23T00:00:00,promo_74,14
2021-06-23T00:00:00,promo_75,12
2021-06-23T00:00:00,promo_76,12
2021-06-23T00:00:00,promo_77,9
2021-06-23T00:00:00,promo_78,15
2021-06-23T00:00:00,promo_79,3
2021-06-23T00:00:00,promo_8,3
2021-06-23T00:00:00,promo_80,6
2021-06-23T00:00:00,promo_81,10
2021-06-23T00:00:00,promo_82,12
2021-06-23T00:00:00,promo_83,15
2021-06-23T00:00:00,promo_84,9
2021-06-23T00:00:00,promo_85,18
2021-06-23T00:00:00,promo_86,7
2021-06-23T00:00:00,promo_87,7
2021-06-23T00:00:00,promo_88,17
2021-06-23T00:00:00,promo_9,9
2021-06-23T00:00:00,promo_90,17
2021-06-23T00:00:00,promo_91,16
2021-06-23T00:00:00,promo_92,13
2021-06-23T00:00:00,promo_93,3
2021-06-23T00:00:00,promo_94,17
2021-06-23T00:00:00,promo_95,7
2021-06-23T00:00:00,promo_96,11
2021-06-23T00:00:00,promo_97,3
2021-06-23T00:00:00,promo_98,17
2021-06-23T00:00:00,promo_99,5
2021-06-24T00:00:00,promo_0,5
2021-06-24T00:00:00,promo_1,6
2021-06-24T00:00:00,promo_10,15
2021-06-24T00:00:00,promo_11,14
2021-06-24T00:00:00,promo_12,16
2021-06-24T00:00:00,promo_13,9
2021-06-24T00:00:00,promo_14,9
2021-06-24T00:00:00,promo_15,26
2021-06-24T00:00:00,promo_16,21
2021-06-24T00:00:00,promo_17,9
2021-06-24T00:00:00,promo_18,5
2021-06-24T00:00:00,promo_19,1
2021-06-24T00:00:00,promo_2,9
2021-06-24T00:00:00,promo_20,11
2021-06-24T00:00:00,promo_21,11
2021-06-24T00:00:00,promo_22,12
2021-06-24T00:00:00,promo_23,7
2021-06-24T00:00:00,promo_24,7
2021-06-24T00:00:00,promo_25,8
2021-06-24T00:00:00,promo_26,5
2021-06-24T00:00:00,promo_27,9
2021-06-24T00:00:00,promo_28,16
2021-06-24T00:00:00,promo_29,7
2021-06-24T00:00:00,promo_3,13
2021-06-24T00:00:00,promo_30,9
2021-06-24T00:00:00,promo_31,13
2021-06-24T00:00:00,promo_32,5
2021-06-24T00:00:00,promo_33,10
2021-06-24T00:00:00,promo_34,4
2021-06-24T00:00:00,promo_35,4
2021-06-24T00:00:00,promo_36,11
2021-06-24T00:00:00,promo_37,9
2021-06-24T00:00:00,promo_38,16
2021-06-24T00:00:00,promo_39,9
2021-06-24T00:00:00,promo_4,9
2021-06-24T00:00:00,promo_40,11
2021-06-24T00:00:00,promo_41,14
2021-06-24T00:00:00,promo_42,6
2021-06-24T00:00:00,promo_43,7
2021-06-24T00:00:00,promo_44,9
2021-06-24T00:00:00,promo_45,12
2021-06-24T00:00:00,promo_46,14
2021-06-24T00:00:00,promo_47,7
2021-06-24T00:00:00,promo_48,12
2021-06-24T00:00:00,promo_49,11
2021-06-24T00:00:00,promo_5,7
2021-06-24T00:00:00,promo_50,10
2021-06-24T00:00:00,promo_51,12
2021-06-24T00:00:00,promo_52,9
2021-06-24T00:00:00,promo_53,14
2021-06-24T00:00:00,promo_54,11
2021-06-24T00:00:00,promo_55,11
2021-06-24T00:00:00,promo_56,7
2021-06-24T00:00:00,promo_57,13
2021-06-24T00:00:00,promo_58,6
2021-06-24T00:00:00,promo_59,12
2021-06-24T00:00:00,promo_6,5
2021-06-24T00:00:00,promo_60,10
2021-06-24T00:00:00,promo_61,2
2021-06-24T00:00:00,promo_63,9
2021-06-24T00:00:00,promo_64,9
2021-06-24T00:00:00,promo_65,11
2021-06-24T00:00:00,promo_66,9
2021-06-24T00:00:00,promo_67,11
2021-06-24T00:00:00,promo_68,15
2021-06-24T00:00:00,promo_69,7
2021-06-24T00:00:00,promo_7,3
2021-06-24T00:00:00,promo_70,5
2021-06-24T00:00:00,promo_71,12
2021-06-24T00:00:00,promo_72,8
2021-06-24T00:00:00,promo_73,11
2021-06-24T00:00:00,promo_74,12
2021-06-24T00:00:00,promo_75,6
2021-06-24T00:00:00,promo_76,15
2021-06-24T00:00:00,promo_77,8
2021-06-24T00:00:00,promo_78,15
2021-06-24T00:00:00,promo_79,5
2021-06-24T00:00:00,promo_8,5
2021-06-24T00:00:00,promo_80,7
2021-06-24T00:00:00,promo_81,11
2021-06-24T00:00:00,promo_82,12
2021-06-24T00:00:00,promo_83,18
2021-06-24T00:00:00,promo_84,7
2021-06-24T00:00:00,promo_85,14
2021-06-24T00:00:00,promo_86,3
2021-06-24T00:00:00,promo_87,7
2021-06-24T00:00:00,promo_88,11
2021-06-24T00:00:00,promo_9,15
2021-06-24T00:00:00,promo_90,8
2021-06-24T00:00:00,promo_91,14
2021-06-24T00:00:00,promo_92,12
2021-06-24T00:00:00,promo_93,7
2021-06-24T00:00:00,promo_94,13
2021-06-24T00:00:00,promo_95,9
2021-06-24T00:00:00,promo_96,17
2021-06-24T00:00:00,promo_97,9
2021-06-24T00:00:00,promo_98,20
2021-06-24T00:00:00,promo_99,6
2021-06-25T00:00:00,promo_0,10
2021-06-25T00:00:00,promo_1,11
2021-06-25T00:00:00,promo_10,14
2021-06-25T00:00:00,promo_11,14
2021-06-25T00:00:00,promo_12,15
2021-06-25T00:00:00,promo_13,5
2021-06-25T00:00:00,promo_14,6
2021-06-25T00:00:00,promo_15,20
2021-06-25T00:00:00,promo_16,13
2021-06-25T00:00:00,promo_17,6
2021-06-25T00:00:00,promo_18,6
2021-06-25T00:00:00,promo_19,4
2021-06-25T00:00:00,promo_2,4
2021-06-25T00:00:00,promo_20,9
2021-06-25T00:00:00,promo_21,14
2021-06-25T00:00:00,promo_22,14
2021-06-25T00:00:00,promo_23,5
2021-06-25T00:00:00,promo_24,8
2021-06-25T00:00:00,promo_25,9
2021-06-25T00:00:00,promo_26,3
2021-06-25T00:00:00,promo_27,5
2021-06-25T00:00:00,promo_28,22
2021-06-25T00:00:00,promo_29,11
2021-06-25T00:00:00,promo_3,10
2021-06-25T00:00:00,promo_30,14
2021-06-25T00:00:00,promo_31,25
2021-06-25T00:00:00,promo_32,8
2021-06-25T00:00:00,promo_33,8
2021-06-25T00:00:00,promo_34,6
2021-06-25T00:00:00,promo_35,14
2021-06-25T00:00:00,promo_36,4
2021-06-25T00:00:00,promo_37,18
2021-06-25T00:00:00,promo_38,9
2021-06-25T00:00:00,promo_39,13
2021-06-25T00:00:00,promo_4,4
2021-06-25T00:00:00,promo_40,9
2021-06-25T00:00:00,promo_41,16
2021-06-25T00:00:00,promo_42,10
2021-06-25T00:00:00,promo_43,14
2021-06-25T00:00:00,promo_44,8
2021-06-25T00:00:00,promo_45,15
2021-06-25T00:00:00,promo_46,16
2021-06-25T00:00:00,promo_47,6
2021-06-25T00:00:00,promo_48,8
2021-06-25T00:00:00,promo_49,8
2021-06-25T00:00:00,promo_5,5
2021-06-25T00:00:00,promo_50,15
2021-06-25T00:00:00,promo_51,11
2021-06-25T00:00:00,promo_52,9
2021-06-25T00:00:00,promo_53,12
2021-06-25T00:00:00,promo_54,7
2021-06-25T00:00:00,promo_55,13
2021-06-25T00:00:00,promo_56,13
2021-06-25T00:00:00,promo_57,7
2021-06-25T00:00:00,promo_58,5
2021-06-25T00:00:00,promo_59,13
2021-06-25T00:00:00,promo_6,4
2021-06-25T00:00:00,promo_60,14
2021-06-25T00:00:00,promo_61,5
2021-06-25T00:00:00,promo_63,11
2021-06-25T00:00:00,promo_64,9
2021-06-25T00:00:00,promo_65,10
2021-06-25T00:00:00,promo_66,5
2021-06-25T00:00:00,promo_67,13
2021-06-25T00:00:00,promo_68,14
2021-06-25T00:00:00,promo_69,13
2021-06-25T00:00:00,promo_7,3
2021-06-25T00:00:00,promo_70,5
2021-06-25T00:00:00,promo_71,12
2021-06-25T00:00:00,promo_72,7
2021-06-25T00:00:00,promo_73,16
2021-06-25T00:00:00,promo_74,11
2021-06-25T00:00:00,promo_75,5
2021-06-25T00:00:00,promo_76,10
2021-06-25T00:00:00,promo_77,9
2021-06-25T00:00:00,promo_78,19
2021-06-25T00:00:00,promo_79,5
2021-06-25T00:00:00,promo_8,7
2021-06-25T00:00:00,promo_80,8
2021-06-25T00:00:00,promo_81,11
2021-06-25T00:00:00,promo_82,10
2021-06-25T00:00:00,promo_83,11
2021-06-25T00:00:00,promo_84,14
2021-06-25T00:00:00,promo_85,16
2021-06-25T00:00:00,promo_86,5
2021-06-25T00:00:00,promo_87,1
2021-06-25T00:00:00,promo_88,12
2021-06-25T00:00:00,promo_9,4
2021-06-25T00:00:00,promo_90,14
2021-06-25T00:00:00,promo_91,12
2021-06-25T00:00:00,promo_92,20
2021-06-25T00:00:00,promo_93,5
2021-06-25T00:00:00,promo_94,20
2021-06-25T00:00:00,promo_95,11
2021-06-25T00:00:00,promo_96,12
2021-06-25T00:00:00,promo_97,5
2021-06-25T00:00:00,promo_98,18
2021-06-25T00:00:00,promo_99,3
2021-06-26T00:00:00,promo_0,17
2021-06-26T00:00:00,promo_1,7
2021-06-26T00:00:00,promo_10,12
2021-06-26T00:00:00,promo_11,10
2021-06-26T00:00:00,promo_12,11
2021-06-26T00:00:00,promo_13,5
2021-06-26T00:00:00,promo_14,6
2021-06-26T00:00:00,promo_15,18
2021-06-26T00:00:00,promo_16,10
2021-06-26T00:00:00,promo_17,4
2021-06-26T00:00:00,promo_18,13
2021-06-26T00:00:00,promo_19,3
2021-06-26T00:00:00,promo_2,3
2021-06-26T00:00:00,promo_20,12
2021-06-26T00:00:00,promo_21,16
2021-06-26T00:00:00,promo_22,18
2021-06-26T00:00:00,promo_23,4
2021-06-26T00:00:00,promo_24,8
2021-06-26T00:00:00,promo_25,15
2021-06-26T00:00:00,promo_26,7
2021-06-26T00:00:00,promo_27,8
2021-06-26T00:00:00,promo_28,23
2021-06-26T00:00:00,promo_29,5
2021-06-26T00:00:00,promo_3,15
2021-06-26T00:00:00,promo_30,21
2021-06-26T00:00:00,promo_31,14
2021-06-26T00:00:00,promo_32,6
2021-06-26T00:00:00,promo_33,16
2021-06-26T00:00:00,promo_34,4
2021-06-26T00:00:00,promo_35,11
2021-06-26T00:00:00,promo_36,8
2021-06-26T00:00:00,promo_37,17
2021-06-26T00:00:00,promo_38,15
2021-06-26T00:00:00,promo_39,19
2021-06-26T00:00:00,promo_4,6
2021-06-26T00:00:00,promo_40,9
2021-06-26T00:00:00,promo_41,14
2021-06-26T00:00:00,promo_42,8
2021-06-26T00:00:00,promo_43,6
2021-06-26T00:00:00,promo_44,12
2021-06-26T00:00:00,promo_45,13
2021-06-26T00:00:00,promo_46,13
2021-06-26T00:00:00,promo_47,4
2021-06-26T00:00:00,promo_48,8
2021-06-26T00:00:00,promo_49,5
2021-06-26T00:00:00,promo_5,7
2021-06-26T00:00:00,promo_50,15
2021-06-26T00:00:00,promo_51,12
2021-06-26T00:00:00,promo_52,11
2021-06-26T00:00:00,promo_53,15
2021-06-26T00:00:00,promo_54,8
2021-06-26T00:00:00,promo_55,24
2021-06-26T00:00:00,promo_56,14
2021-06-26T00:00:00,promo_57,6
2021-06-26T00:00:00,promo_58,2
2021-06-26T00:00:00,promo_59,19
2021-06-26T00:00:00,promo_6,10
2021-06-26T00:00:00,promo_60,11
2021-06-26T00:00:00,promo_61,6
2021-06-26T00:00:00,promo_63,10
2021-06-26T00:00:00,promo_64,5
2021-06-26T00:00:00,promo_65,23
2021-06-26T00:00:00,promo_66,10
2021-06-26T00:00:00,promo_67,6
