,hours,product,order_count,product_order_count_rank,hourly_total_orders,hourly_order_ratio
2547,12,p_51,279,59,8502,0.032815808045165845
2548,12,p_52,248,181,8502,0.029169607151258527
2549,12,p_53,298,8,8502,0.03505057633498
2550,12,p_54,255,159,8502,0.029992942836979536
2551,12,p_55,301,5,8502,0.03540343448600329
2552,12,p_56,298,9,8502,0.03505057633498
2553,12,p_57,281,48,8502,0.0330510468125147
2554,12,p_58,258,146,8502,0.030345800988002825
2555,12,p_59,276,71,8502,0.032462949894142556
2556,12,p_6,272,88,8502,0.031992472359444836
2557,12,p_60,266,114,8502,0.03128675605739826
2558,12,p_61,247,183,8502,0.0290519877675841
2559,12,p_62,264,124,8502,0.031051517290049402
2560,12,p_63,272,89,8502,0.031992472359444836
2561,12,p_64,256,155,8502,0.030110562220653964
2562,12,p_65,257,151,8502,0.030228181604328393
2563,12,p_66,271,93,8502,0.031874852975770404
2564,12,p_67,278,64,8502,0.03269818866149141
2565,12,p_68,260,138,8502,0.03058103975535168
2566,12,p_69,256,156,8502,0.030110562220653964
2567,12,p_7,263,130,8502,0.03093389790637497
2568,12,p_70,276,72,8502,0.032462949894142556
2569,12,p_71,249,178,8502,0.02928722653493296
2570,12,p_72,269,103,8502,0.03163961420842155
2571,12,p_73,283,43,8502,0.03328628557986356
2572,12,p_74,267,110,8502,0.03140437544107269
2573,12,p_75,232,196,8502,0.027287697012467655
2574,12,p_76,264,125,8502,0.031051517290049402
2575,12,p_77,234,195,8502,0.027522935779816515
2576,12,p_78,279,60,8502,0.032815808045165845
2577,12,p_79,285,34,8502,0.03352152434721242
2578,12,p_8,279,61,8502,0.032815808045165845
2579,12,p_80,278,65,8502,0.03269818866149141
2580,12,p_81,236,193,8502,0.027758174547165372
2581,12,p_82,271,94,8502,0.031874852975770404
2582,12,p_83,261,135,8502,0.030698659139026113
2583,12,p_84,259,143,8502,0.030463420371677253
2584,12,p_85,267,111,8502,0.03140437544107269
2585,12,p_86,281,49,8502,0.0330510468125147
2586,12,p_87,285,35,8502,0.03352152434721242
2587,12,p_88,264,126,8502,0.031051517290049402
2588,12,p_89,248,182,8502,0.029169607151258527
2589,12,p_9,282,45,8502,0.033168666196189134
2590,12,p_90,265,118,8502,0.03116913667372383
2591,12,p_91,267,112,8502,0.03140437544107269
2592,12,p_92,297,12,8502,0.03493295695130558
2593,12,p_93,275,77,8502,0.032345330510468125
2594,12,p_94,266,115,8502,0.03128675605739826
2595,12,p_95,268,105,8502,0.031521994824747115
2596,12,p_96,272,90,8502,0.031992472359444836
2597,12,p_97,250,171,8502,0.029404845918607387
2598,12,p_98,268,106,8502,0.031521994824747115
2599,12,p_99,275,78,8502,0.032345330510468125
2600,13,p_0,255,136,8352,0.0305316091954023
2601,13,p_1,245,171,8352,0.029334291187739465
2602,13,p_10,255,137,8352,0.0305316091954023
2603,13,p_100,281,27,8352,0.03364463601532567
2604,13,p_101,301,2,8352,0.03603927203065134
2605,13,p_102,291,11,8352,0.03484195402298851
2606,13,p_103,247,163,8352,0.02957375478927203
2607,13,p_104,241,182,8352,0.02885536398467433
2608,13,p_105,237,187,8352,0.028376436781609195
2609,13,p_106,271,59,8352,0.03244731800766284
2610,13,p_107,258,125,8352,0.03089080459770115
2611,13,p_108,257,126,8352,0.030771072796934865
2612,13,p_109,243,176,8352,0.029094827586206896
2613,13,p_11,271,60,8352,0.03244731800766284
2614,13,p_110,280,29,8352,0.033524904214559385
2615,13,p_111,285,17,8352,0.03412356321839081
2616,13,p_112,267,78,8352,0.0319683908045977
2617,13,p_113,276,42,8352,0.033045977011494254
2618,13,p_114,283,22,8352,0.03388409961685824
2619,13,p_115,243,177,8352,0.029094827586206896
2620,13,p_116,265,87,8352,0.03172892720306513
2621,13,p_117,299,6,8352,0.03579980842911877
2622,13,p_118,277,40,8352,0.03316570881226054
2623,13,p_119,274,49,8352,0.032806513409961685
2624,13,p_12,272,56,8352,0.032567049808429116
2625,13,p_120,271,61,8352,0.03244731800766284
2626,13,p_121,262,101,8352,0.031369731800766285
2627,13,p_122,275,46,8352,0.03292624521072797
2628,13,p_123,288,15,8352,0.034482758620689655
2629,13,p_124,281,28,8352,0.03364463601532567
2630,13,p_125,267,79,8352,0.0319683908045977
2631,13,p_126,267,80,8352,0.0319683908045977
2632,13,p_127,251,152,8352,0.030052681992337165
2633,13,p_128,241,183,8352,0.02885536398467433
2634,13,p_129,278,35,8352,0.03328544061302682
2635,13,p_13,254,142,8352,0.030411877394636015
2636,13,p_130,305,1,8352,0.03651819923371648
2637,13,p_131,262,102,8352,0.031369731800766285
2638,13,p_132,300,3,8352,0.035919540229885055
2639,13,p_133,252,148,8352,0.03017241379310345
2640,13,p_134,239,185,8352,0.02861590038314176
2641,13,p_135,284,19,8352,0.034003831417624523
2642,13,p_136,288,16,8352,0.034482758620689655
2643,13,p_137,256,128,8352,0.03065134099616858
2644,13,p_138,273,54,8352,0.0326867816091954
2645,13,p_139,255,138,8352,0.0305316091954023
2646,13,p_14,259,117,8352,0.031010536398467434
2647,13,p_140,236,188,8352,0.02825670498084291
2648,13,p_141,278,36,8352,0.03328544061302682
2649,13,p_142,260,111,8352,0.031130268199233715
2650,13,p_143,274,50,8352,0.032806513409961685
2651,13,p_144,232,195,8352,0.027777777777777776
2652,13,p_145,252,149,8352,0.03017241379310345
2653,13,p_146,254,143,8352,0.030411877394636015
2654,13,p_147,246,170,8352,0.029454022988505746
2655,13,p_148,244,174,8352,0.02921455938697318
2656,13,p_149,250,154,8352,0.02993295019157088
2657,13,p_15,273,55,8352,0.0326867816091954
2658,13,p_150,253,147,8352,0.03029214559386973
2659,13,p_151,289,13,8352,0.03460249042145594
2660,13,p_152,282,24,8352,0.033764367816091954
2661,13,p_153,282,25,8352,0.033764367816091954
2662,13,p_154,256,129,8352,0.03065134099616858
2663,13,p_155,280,30,8352,0.033524904214559385
2664,13,p_156,231,196,8352,0.027658045977011495
2665,13,p_157,247,164,8352,0.02957375478927203
2666,13,p_158,265,88,8352,0.03172892720306513
2667,13,p_159,300,4,8352,0.035919540229885055
2668,13,p_16,262,103,8352,0.031369731800766285
2669,13,p_160,250,155,8352,0.02993295019157088
2670,13,p_161,256,130,8352,0.03065134099616858
2671,13,p_162,259,118,8352,0.031010536398467434
2672,13,p_163,282,26,8352,0.033764367816091954
2673,13,p_164,256,131,8352,0.03065134099616858
2674,13,p_165,245,172,8352,0.029334291187739465
2675,13,p_166,244,175,8352,0.02921455938697318
2676,13,p_167,285,18,8352,0.03412356321839081
2677,13,p_168,259,119,8352,0.031010536398467434
2678,13,p_169,274,51,8352,0.032806513409961685
2679,13,p_17,223,197,8352,0.026700191570881226
2680,13,p_170,269,71,8352,0.03220785440613027
2681,13,p_171,283,23,8352,0.03388409961685824
2682,13,p_172,295,9,8352,0.03532088122605364
2683,13,p_173,270,67,8352,0.032327586206896554
2684,13,p_174,256,132,8352,0.03065134099616858
2685,13,p_175,263,95,8352,0.03148946360153257
2686,13,p_176,240,184,8352,0.028735632183908046
2687,13,p_177,271,62,8352,0.03244731800766284
2688,13,p_178,249,161,8352,0.029813218390804596
2689,13,p_179,267,81,8352,0.0319683908045977
2690,13,p_18,250,156,8352,0.02993295019157088
2691,13,p_180,276,43,8352,0.033045977011494254
2692,13,p_181,275,47,8352,0.03292624521072797
2693,13,p_182,290,12,8352,0.034722222222222224
2694,13,p_183,235,191,8352,0.02813697318007663
2695,13,p_184,300,5,8352,0.035919540229885055
2696,13,p_185,247,165,8352,0.02957375478927203
2697,13,p_186,255,139,8352,0.0305316091954023
2698,13,p_187,260,112,8352,0.031130268199233715
2699,13,p_188,266,83,8352,0.031848659003831416
2700,13,p_189,260,113,8352,0.031130268199233715
2701,13,p_19,279,34,8352,0.0334051724137931
2702,13,p_190,278,37,8352,0.03328544061302682
2703,13,p_191,252,150,8352,0.03017241379310345
2704,13,p_192,289,14,8352,0.03460249042145594
2705,13,p_193,243,178,8352,0.029094827586206896
2706,13,p_194,268,74,8352,0.032088122605363985
2707,13,p_195,235,192,8352,0.02813697318007663
2708,13,p_196,261,109,8352,0.03125
2709,13,p_197,278,38,8352,0.03328544061302682
2710,13,p_198,265,89,8352,0.03172892720306513
2711,13,p_199,255,140,8352,0.0305316091954023
2712,13,p_2,247,166,8352,0.02957375478927203
2713,13,p_20,280,31,8352,0.033524904214559385
2714,13,p_21,270,68,8352,0.032327586206896554
2715,13,p_22,255,141,8352,0.0305316091954023
2716,13,p_23,270,69,8352,0.032327586206896554
2717,13,p_24,223,198,8352,0.026700191570881226
2718,13,p_25,233,194,8352,0.02789750957854406
2719,13,p_26,299,7,8352,0.03579980842911877
2720,13,p_27,250,157,8352,0.02993295019157088
2721,13,p_28,271,63,8352,0.03244731800766284
2722,13,p_29,259,120,8352,0.031010536398467434
2723,13,p_3,270,70,8352,0.032327586206896554
2724,13,p_30,280,32,8352,0.033524904214559385
2725,13,p_31,267,82,8352,0.0319683908045977
2726,13,p_32,260,114,8352,0.031130268199233715
2727,13,p_33,236,189,8352,0.02825670498084291
2728,13,p_34,269,72,8352,0.03220785440613027
2729,13,p_35,243,179,8352,0.029094827586206896
2730,13,p_36,268,75,8352,0.032088122605363985
2731,13,p_37,256,133,8352,0.03065134099616858
2732,13,p_38,242,181,8352,0.028975095785440615
2733,13,p_39,221,199,8352,0.02646072796934866
2734,13,p_4,262,104,8352,0.031369731800766285
2735,13,p_40,254,144,8352,0.030411877394636015
2736,13,p_41,259,121,8352,0.031010536398467434
2737,13,p_42,263,96,8352,0.03148946360153257
2738,13,p_43,247,167,8352,0.02957375478927203
2739,13,p_44,266,84,8352,0.031848659003831416
2740,13,p_45,262,105,8352,0.031369731800766285
2741,13,p_46,261,110,8352,0.03125
2742,13,p_47,250,158,8352,0.02993295019157088
2743,13,p_48,236,190,8352,0.02825670498084291
2744,13,p_49,256,134,8352,0.03065134099616858
2745,13,p_5,263,97,8352,0.03148946360153257
2746,13,p_50,274,52,8352,0.032806513409961685
2747,13,p_51,263,98,8352,0.03148946360153257
2748,13,p_52,214,200,8352,0.025622605363984675
2749,13,p_53,280,33,8352,0.033524904214559385
2750,13,p_54,276,44,8352,0.033045977011494254
2751,13,p_55,276,45,8352,0.033045977011494254
2752,13,p_56,247,168,8352,0.02957375478927203
2753,13,p_57,247,169,8352,0.02957375478927203
2754,13,p_58,249,162,8352,0.029813218390804596
2755,13,p_59,266,85,8352,0.031848659003831416
2756,13,p_6,263,99,8352,0.03148946360153257
2757,13,p_60,275,48,8352,0.03292624521072797
2758,13,p_61,272,57,8352,0.032567049808429116
2759,13,p_62,250,159,8352,0.02993295019157088
2760,13,p_63,274,53,8352,0.032806513409961685
2761,13,p_64,278,39,8352,0.03328544061302682
2762,13,p_65,292,10,8352,0.034961685823754786
2763,13,p_66,257,127,8352,0.030771072796934865
2764,13,p_67,259,122,8352,0.031010536398467434
2765,13,p_68,262,106,8352,0.031369731800766285
2766,13,p_69,284,20,8352,0.034003831417624523
2767,13,p_7,251,153,8352,0.030052681992337165
2768,13,p_70,254,145,8352,0.030411877394636015
2769,13,p_71,271,64,8352,0.03244731800766284
2770,13,p_72,284,21,8352,0.034003831417624523
2771,13,p_73,272,58,8352,0.032567049808429116
2772,13,p_74,264,92,8352,0.031609195402298854
2773,13,p_75,262,107,8352,0.031369731800766285
2774,13,p_76,262,108,8352,0.031369731800766285
2775,13,p_77,260,115,8352,0.031130268199233715
2776,13,p_78,250,160,8352,0.02993295019157088
2777,13,p_79,264,93,8352,0.031609195402298854
2778,13,p_8,263,100,8352,0.03148946360153257
2779,13,p_80,265,90,8352,0.03172892720306513
2780,13,p_81,260,116,8352,0.031130268199233715
2781,13,p_82,265,91,8352,0.03172892720306513
2782,13,p_83,238,186,8352,0.02849616858237548
2783,13,p_84,243,180,8352,0.029094827586206896
2784,13,p_85,259,123,8352,0.031010536398467434
2785,13,p_86,254,146,8352,0.030411877394636015
2786,13,p_87,252,151,8352,0.03017241379310345
2787,13,p_88,271,65,8352,0.03244731800766284
2788,13,p_89,256,135,8352,0.03065134099616858
2789,13,p_9,245,173,8352,0.029334291187739465
2790,13,p_90,268,76,8352,0.032088122605363985
2791,13,p_91,277,41,8352,0.03316570881226054
2792,13,p_92,268,77,8352,0.032088122605363985
2793,13,p_93,264,94,8352,0.031609195402298854
2794,13,p_94,259,124,8352,0.031010536398467434
2795,13,p_95,266,86,8352,0.031848659003831416
2796,13,p_96,235,193,8352,0.02813697318007663
2797,13,p_97,271,66,8352,0.03244731800766284
2798,13,p_98,269,73,8352,0.03220785440613027
2799,13,p_99,299,8,8352,0.03579980842911877
2800,14,p_0,263,108,8413,0.0312611434684417
2801,14,p_1,280,35,8413,0.033281825745869485
2802,14,p_10,257,136,8413,0.030547961488173066
2803,14,p_100,264,96,8413,0.0313800071318198
2804,14,p_101,246,171,8413,0.02924046119101391
2805,14,p_102,297,8,8413,0.03530250802329728
2806,14,p_103,251,159,8413,0.029834779507904433
2807,14,p_104,283,29,8413,0.033638416736003804
2808,14,p_105,246,172,8413,0.02924046119101391
2809,14,p_106,272,62,8413,0.03233091643884464
2810,14,p_107,294,12,8413,0.034945917033162965
2811,14,p_108,260,126,8413,0.03090455247830738
2812,14,p_109,261,122,8413,0.031023416141685488
2813,14,p_11,262,116,8413,0.03114227980506359
2814,14,p_110,271,68,8413,0.03221205277546654
2815,14,p_111,272,63,8413,0.03233091643884464
2816,14,p_112,271,69,8413,0.03221205277546654
2817,14,p_113,248,167,8413,0.029478188517770117
2818,14,p_114,244,178,8413,0.029002733864257696
2819,14,p_115,248,168,8413,0.029478188517770117
2820,14,p_116,256,142,8413,0.03042909782479496
2821,14,p_117,296,10,8413,0.03518364435991917
2822,14,p_118,279,38,8413,0.03316296208249138
2823,14,p_119,289,19,8413,0.034351598716272434
2824,14,p_12,262,117,8413,0.03114227980506359
2825,14,p_120,272,64,8413,0.03233091643884464
2826,14,p_121,236,187,8413,0.028051824557232853
2827,14,p_122,231,195,8413,0.02745750624034233
2828,14,p_123,262,118,8413,0.03114227980506359
2829,14,p_124,255,147,8413,0.030310234161416854
2830,14,p_125,269,75,8413,0.03197432544871033
2831,14,p_126,279,39,8413,0.03316296208249138
2832,14,p_127,264,97,8413,0.0313800071318198
2833,14,p_128,249,164,8413,0.029597052181148224
2834,14,p_129,246,173,8413,0.02924046119101391
2835,14,p_13,252,155,8413,0.02995364317128254
2836,14,p_130,299,6,8413,0.03554023535005349
2837,14,p_131,263,109,8413,0.0312611434684417
2838,14,p_132,271,70,8413,0.03221205277546654
2839,14,p_133,246,174,8413,0.02924046119101391
2840,14,p_134,269,76,8413,0.03197432544871033
2841,14,p_135,277,45,8413,0.032925234755735173
2842,14,p_136,253,151,8413,0.030072506834660645
2843,14,p_137,290,16,8413,0.03447046237965054
2844,14,p_138,270,72,8413,0.03209318911208844
2845,14,p_139,261,123,8413,0.031023416141685488
2846,14,p_14,232,192,8413,0.02757636990372043
2847,14,p_140,248,169,8413,0.029478188517770117
2848,14,p_141,253,152,8413,0.030072506834660645
2849,14,p_142,244,179,8413,0.029002733864257696
2850,14,p_143,255,148,8413,0.030310234161416854
2851,14,p_144,252,156,8413,0.02995364317128254
2852,14,p_145,247,170,8413,0.02935932485439201
2853,14,p_146,267,84,8413,0.03173659812195412
2854,14,p_147,253,153,8413,0.030072506834660645
2855,14,p_148,274,52,8413,0.032568643765600855
2856,14,p_149,283,30,8413,0.033638416736003804
2857,14,p_15,297,9,8413,0.03530250802329728
2858,14,p_150,289,20,8413,0.034351598716272434
2859,14,p_151,264,98,8413,0.0313800071318198
2860,14,p_152,233,191,8413,0.027695233567098538
2861,14,p_153,267,85,8413,0.03173659812195412
2862,14,p_154,273,57,8413,0.03244978010222275
2863,14,p_155,267,86,8413,0.03173659812195412
2864,14,p_156,264,99,8413,0.0313800071318198
2865,14,p_157,250,162,8413,0.02971591584452633
2866,14,p_158,265,95,8413,0.031498870795197906
2867,14,p_159,279,40,8413,0.03316296208249138
2868,14,p_16,226,196,8413,0.0268631879234518
2869,14,p_160,259,129,8413,0.030785688814929275
2870,14,p_161,259,130,8413,0.030785688814929275
2871,14,p_162,277,46,8413,0.032925234755735173
2872,14,p_163,272,65,8413,0.03233091643884464
2873,14,p_164,290,17,8413,0.03447046237965054
2874,14,p_165,263,110,8413,0.0312611434684417
2875,14,p_166,262,119,8413,0.03114227980506359
2876,14,p_167,303,2,8413,0.03601569000356591
2877,14,p_168,258,132,8413,0.03066682515155117
2878,14,p_169,251,160,8413,0.029834779507904433
2879,14,p_17,273,58,8413,0.03244978010222275
2880,14,p_170,298,7,8413,0.03542137168667538
2881,14,p_171,277,47,8413,0.032925234755735173
2882,14,p_172,269,77,8413,0.03197432544871033
2883,14,p_173,284,26,8413,0.03375728039938191
2884,14,p_174,262,120,8413,0.03114227980506359
2885,14,p_175,275,50,8413,0.03268750742897896
2886,14,p_176,300,3,8413,0.035659099013431596
2887,14,p_177,232,193,8413,0.02757636990372043
2888,14,p_178,263,111,8413,0.0312611434684417
2889,14,p_179,253,154,8413,0.030072506834660645
2890,14,p_18,291,14,8413,0.03458932604302865
2891,14,p_180,264,100,8413,0.0313800071318198
2892,14,p_181,268,81,8413,0.031855461785332224
2893,14,p_182,259,131,8413,0.030785688814929275
2894,14,p_183,244,180,8413,0.029002733864257696
2895,14,p_184,267,87,8413,0.03173659812195412
2896,14,p_185,285,25,8413,0.033876144062760016
2897,14,p_186,256,143,8413,0.03042909782479496
2898,14,p_187,300,4,8413,0.035659099013431596
2899,14,p_188,295,11,8413,0.035064780696541065
2900,14,p_189,264,101,8413,0.0313800071318198
2901,14,p_19,264,102,8413,0.0313800071318198
2902,14,p_190,251,161,8413,0.029834779507904433
2903,14,p_191,246,175,8413,0.02924046119101391
2904,14,p_192,256,144,8413,0.03042909782479496
2905,14,p_193,245,177,8413,0.029121597527635802
2906,14,p_194,280,36,8413,0.033281825745869485
2907,14,p_195,283,31,8413,0.033638416736003804
2908,14,p_196,286,23,8413,0.03399500772613812
2909,14,p_197,266,91,8413,0.03161773445857601
2910,14,p_198,272,66,8413,0.03233091643884464
2911,14,p_199,263,112,8413,0.0312611434684417
2912,14,p_2,256,145,8413,0.03042909782479496
2913,14,p_20,254,150,8413,0.03019137049803875
2914,14,p_21,249,165,8413,0.029597052181148224
2915,14,p_22,257,137,8413,0.030547961488173066
2916,14,p_23,264,103,8413,0.0313800071318198
2917,14,p_24,257,138,8413,0.030547961488173066
2918,14,p_25,262,121,8413,0.03114227980506359
2919,14,p_26,243,181,8413,0.02888387020087959
2920,14,p_27,258,133,8413,0.03066682515155117
2921,14,p_28,284,27,8413,0.03375728039938191
2922,14,p_29,267,88,8413,0.03173659812195412
2923,14,p_3,282,34,8413,0.0335195530726257
2924,14,p_30,266,92,8413,0.03161773445857601
2925,14,p_31,268,82,8413,0.031855461785332224
2926,14,p_32,289,21,8413,0.034351598716272434
2927,14,p_33,278,43,8413,0.03304409841911328
2928,14,p_34,283,32,8413,0.033638416736003804
2929,14,p_35,274,53,8413,0.032568643765600855
2930,14,p_36,300,5,8413,0.035659099013431596
2931,14,p_37,237,186,8413,0.02817068822061096
2932,14,p_38,260,127,8413,0.03090455247830738
2933,14,p_39,258,134,8413,0.03066682515155117
2934,14,p_4,264,104,8413,0.0313800071318198
2935,14,p_40,268,83,8413,0.031855461785332224
2936,14,p_41,267,89,8413,0.03173659812195412
2937,14,p_42,278,44,8413,0.03304409841911328
2938,14,p_43,273,59,8413,0.03244978010222275
2939,14,p_44,275,51,8413,0.03268750742897896
2940,14,p_45,236,188,8413,0.028051824557232853
2941,14,p_46,250,163,8413,0.02971591584452633
2942,14,p_47,241,184,8413,0.02864614287412338
2943,14,p_48,276,48,8413,0.03280637109235707
2944,14,p_49,239,185,8413,0.02840841554736717
2945,14,p_5,294,13,8413,0.034945917033162965
2946,14,p_50,269,78,8413,0.03197432544871033
2947,14,p_51,267,90,8413,0.03173659812195412
2948,14,p_52,274,54,8413,0.032568643765600855
2949,14,p_53,270,73,8413,0.03209318911208844
2950,14,p_54,260,128,8413,0.03090455247830738
2951,14,p_55,249,166,8413,0.029597052181148224
2952,14,p_56,288,22,8413,0.03423273505289433
2953,14,p_57,274,55,8413,0.032568643765600855
2954,14,p_58,246,176,8413,0.02924046119101391
2955,14,p_59,290,18,8413,0.03447046237965054
2956,14,p_6,307,1,8413,0.03649114465707833
2957,14,p_60,257,139,8413,0.030547961488173066
2958,14,p_61,266,93,8413,0.03161773445857601
2959,14,p_62,232,194,8413,0.02757636990372043
2960,14,p_63,225,197,8413,0.026744324260073695
2961,14,p_64,273,60,8413,0.03244978010222275
2962,14,p_65,257,140,8413,0.030547961488173066
2963,14,p_66,261,124,8413,0.031023416141685488
2964,14,p_67,252,157,8413,0.02995364317128254
2965,14,p_68,276,49,8413,0.03280637109235707
2966,14,p_69,286,24,8413,0.03399500772613812
2967,14,p_7,274,56,8413,0.032568643765600855
2968,14,p_70,243,182,8413,0.02888387020087959
2969,14,p_71,270,74,8413,0.03209318911208844
2970,14,p_72,263,113,8413,0.0312611434684417
2971,14,p_73,264,105,8413,0.0313800071318198
2972,14,p_74,257,141,8413,0.030547961488173066
2973,14,p_75,264,106,8413,0.0313800071318198
2974,14,p_76,291,15,8413,0.03458932604302865
2975,14,p_77,269,79,8413,0.03197432544871033
2976,14,p_78,235,189,8413,0.027932960893854747
2977,14,p_79,279,41,8413,0.03316296208249138
2978,14,p_8,261,125,8413,0.031023416141685488
2979,14,p_80,213,200,8413,0.02531796029953643
2980,14,p_81,280,37,8413,0.033281825745869485
2981,14,p_82,269,80,8413,0.03197432544871033
2982,14,p_83,263,114,8413,0.0312611434684417
2983,14,p_84,218,199,8413,0.02591227861642696
2984,14,p_85,271,71,8413,0.03221205277546654
2985,14,p_86,258,135,8413,0.03066682515155117
2986,14,p_87,266,94,8413,0.03161773445857601
2987,14,p_88,283,33,8413,0.033638416736003804
2988,14,p_89,263,115,8413,0.0312611434684417
2989,14,p_9,243,183,8413,0.02888387020087959
2990,14,p_90,284,28,8413,0.03375728039938191
2991,14,p_91,252,158,8413,0.02995364317128254
2992,14,p_92,273,61,8413,0.03244978010222275
2993,14,p_93,279,42,8413,0.03316296208249138
2994,14,p_94,256,146,8413,0.03042909782479496
2995,14,p_95,223,198,8413,0.026506596933317486
2996,14,p_96,272,67,8413,0.03233091643884464
2997,14,p_97,255,149,8413,0.030310234161416854
2998,14,p_98,235,190,8413,0.027932960893854747
2999,14,p_99,264,107,8413,0.0313800071318198
3000,15,p_0,261,89,8275,0.031540785498489425
3001,15,p_1,268,63,8275,0.03238670694864049
3002,15,p_10,262,85,8275,0.03166163141993958
3003,15,p_100,246,156,8275,0.029728096676737162
3004,15,p_101,267,66,8275,0.03226586102719033
3005,15,p_102,239,185,8275,0.028882175226586104
3006,15,p_103,255,112,8275,0.03081570996978852
3007,15,p_104,277,28,8275,0.03347432024169184
3008,15,p_105,273,39,8275,0.03299093655589124
3009,15,p_106,243,168,8275,0.029365558912386708
3010,15,p_107,254,115,8275,0.03069486404833837
3011,15,p_108,262,86,8275,0.03166163141993958
3012,15,p_109,244,165,8275,0.029486404833836858
3013,15,p_11,258,99,8275,0.031178247734138975
3014,15,p_110,254,116,8275,0.03069486404833837
3015,15,p_111,277,29,8275,0.03347432024169184
3016,15,p_112,240,183,8275,0.029003021148036254
3017,15,p_113,217,200,8275,0.02622356495468278
3018,15,p_114,239,186,8275,0.028882175226586104
3019,15,p_115,264,78,8275,0.03190332326283988
3020,15,p_116,248,149,8275,0.029969788519637462
3021,15,p_117,252,126,8275,0.030453172205438066
3022,15,p_118,272,47,8275,0.03287009063444109
3023,15,p_119,257,102,8275,0.03105740181268882
3024,15,p_12,260,94,8275,0.03141993957703928
3025,15,p_120,277,30,8275,0.03347432024169184
3026,15,p_121,261,90,8275,0.031540785498489425
3027,15,p_122,274,38,8275,0.03311178247734139
3028,15,p_123,243,169,8275,0.029365558912386708
3029,15,p_124,232,192,8275,0.028036253776435045
3030,15,p_125,261,91,8275,0.031540785498489425
3031,15,p_126,262,87,8275,0.03166163141993958
3032,15,p_127,265,73,8275,0.03202416918429003
3033,15,p_128,234,191,8275,0.02827794561933535
3034,15,p_129,253,121,8275,0.030574018126888217
3035,15,p_13,276,32,8275,0.033353474320241695
3036,15,p_130,283,16,8275,0.03419939577039275
3037,15,p_131,286,10,8275,0.034561933534743204
3038,15,p_132,269,58,8275,0.032507552870090634
3039,15,p_133,237,189,8275,0.0286404833836858
3040,15,p_134,271,51,8275,0.032749244712990934
3041,15,p_135,276,33,8275,0.033353474320241695
3042,15,p_136,250,138,8275,0.030211480362537766
3043,15,p_137,245,161,8275,0.029607250755287008
3044,15,p_138,264,79,8275,0.03190332326283988
3045,15,p_139,240,184,8275,0.029003021148036254
3046,15,p_14,245,162,8275,0.029607250755287008
3047,15,p_140,286,11,8275,0.034561933534743204
3048,15,p_141,277,31,8275,0.03347432024169184
3049,15,p_142,257,103,8275,0.03105740181268882
3050,15,p_143,242,178,8275,0.029244712990936558
3051,15,p_144,290,5,8275,0.035045317220543805
3052,15,p_145,264,80,8275,0.03190332326283988
3053,15,p_146,287,9,8275,0.03468277945619335
3054,15,p_147,248,150,8275,0.029969788519637462
3055,15,p_148,260,95,8275,0.03141993957703928
3056,15,p_149,251,132,8275,0.030332326283987916
3057,15,p_15,253,122,8275,0.030574018126888217
3058,15,p_150,236,190,8275,0.02851963746223565
3059,15,p_151,263,83,8275,0.031782477341389725
3060,15,p_152,252,127,8275,0.030453172205438066
3061,15,p_153,250,139,8275,0.030211480362537766
3062,15,p_154,238,187,8275,0.028761329305135953
3063,15,p_155,282,19,8275,0.034078549848942596
3064,15,p_156,241,182,8275,0.029123867069486404
3065,15,p_157,226,196,8275,0.02731117824773414
3066,15,p_158,243,170,8275,0.029365558912386708
3067,15,p_159,278,24,8275,0.033595166163141996
3068,15,p_16,283,17,8275,0.03419939577039275
3069,15,p_160,288,8,8275,0.034803625377643505
3070,15,p_161,255,113,8275,0.03081570996978852
3071,15,p_162,265,74,8275,0.03202416918429003
3072,15,p_163,263,84,8275,0.031782477341389725
3073,15,p_164,279,23,8275,0.03371601208459214
3074,15,p_165,273,40,8275,0.03299093655589124
3075,15,p_166,257,104,8275,0.03105740181268882
3076,15,p_167,250,140,8275,0.030211480362537766
3077,15,p_168,262,88,8275,0.03166163141993958
3078,15,p_169,273,41,8275,0.03299093655589124
3079,15,p_17,246,157,8275,0.029728096676737162
3080,15,p_170,250,141,8275,0.030211480362537766
3081,15,p_171,285,15,8275,0.03444108761329305
3082,15,p_172,273,42,8275,0.03299093655589124
3083,15,p_173,257,105,8275,0.03105740181268882
3084,15,p_174,246,158,8275,0.029728096676737162
3085,15,p_175,254,117,8275,0.03069486404833837
3086,15,p_176,266,68,8275,0.03214501510574018
3087,15,p_177,268,64,8275,0.03238670694864049
3088,15,p_178,256,108,8275,0.03093655589123867
3089,15,p_179,278,25,8275,0.033595166163141996
3090,15,p_18,292,4,8275,0.03528700906344411
3091,15,p_180,270,54,8275,0.03262839879154079
3092,15,p_181,244,166,8275,0.029486404833836858
3093,15,p_182,253,123,8275,0.030574018126888217
3094,15,p_183,250,142,8275,0.030211480362537766
3095,15,p_184,269,59,8275,0.032507552870090634
3096,15,p_185,242,179,8275,0.029244712990936558
3097,15,p_186,268,65,8275,0.03238670694864049
3098,15,p_187,249,146,8275,0.030090634441087612
3099,15,p_188,257,106,8275,0.03105740181268882
3100,15,p_189,269,60,8275,0.032507552870090634
3101,15,p_19,273,43,8275,0.03299093655589124
3102,15,p_190,283,18,8275,0.03419939577039275
3103,15,p_191,243,171,8275,0.029365558912386708
3104,15,p_192,249,147,8275,0.030090634441087612
